img_path,task,activity,id,F,O,T,E,R,C,name
../data/outputs/test1/activity2c/39dc2-73110.jpg,bookleta,activity2c,39dc2-73110,,,,,,,
../data/outputs/test1/activity2c/39dc2-73297.jpg,bookleta,activity2c,39dc2-73297,1.0,0.0,2.0,5.0,1.0,0,smiley face
../data/outputs/test1/activity2c/39dc2-73737.jpg,bookleta,activity2c,39dc2-73737,1.0,0.0,1.0,3.0,1.0,1,dragon ball
../data/outputs/test1/activity2c/39dc2-75204.jpg,bookleta,activity2c,39dc2-75204,1.0,1.0,0.0,0.0,0.0,0,baseball
../data/outputs/test1/activity2c/39dc2-76355.jpg,bookleta,activity2c,39dc2-76355,1.0,1.0,0.0,2.0,0.0,0,bannana
../data/outputs/test1/activity2c/39dc2-78658.jpg,bookleta,activity2c,39dc2-78658,1.0,1.0,1.0,0.0,0.0,0,echo of sound
../data/outputs/test1/activity2c/39dc2-80015.jpg,bookleta,activity2c,39dc2-80015,1.0,1.0,1.0,3.0,1.0,1,diamond cut
../data/outputs/test1/activity2c/3d919-61995.jpg,bookleta,activity2c,3d919-61995,1.0,1.0,1.0,2.0,1.0,0,cape town
../data/outputs/test1/activity2c/3d919-66985.jpg,bookleta,activity2c,3d919-66985,1.0,1.0,0.0,0.0,0.0,0,bananas
../data/outputs/test1/activity2c/3d919-75589.jpg,bookleta,activity2c,3d919-75589,1.0,1.0,1.0,2.0,0.0,1,dry leaves
../data/outputs/test1/activity2c/3d919-78031.jpg,bookleta,activity2c,3d919-78031,1.0,1.0,2.0,5.0,0.0,1,looking ahead
../data/outputs/test1/activity2c/3ee42-32761-UM.jpg,bookleta,activity2c,3ee42-32761-UM,1.0,1.0,0.0,2.0,1.0,1,a carbage
../data/outputs/test1/activity2c/3ee42-52578-UM.jpg,bookleta,activity2c,3ee42-52578-UM,,,,,,,
../data/outputs/test1/activity2c/3ee42-68082-UM.jpg,bookleta,activity2c,3ee42-68082-UM,1.0,1.0,3.0,7.0,0.0,2,beat for drum
../data/outputs/test1/activity2c/3ee42-69371-UM.jpg,bookleta,activity2c,3ee42-69371-UM,,,,,,,six flag
../data/outputs/test1/activity2c/3ee42-70441-UM.jpg,bookleta,activity2c,3ee42-70441-UM,1.0,1.0,0.0,2.0,0.0,1,ball
../data/outputs/test1/activity2c/3ee42-71488-UM.jpg,bookleta,activity2c,3ee42-71488-UM,1.0,1.0,0.0,0.0,0.0,0,
../data/outputs/test1/activity2c/3ee42-74440-UM.jpg,bookleta,activity2c,3ee42-74440-UM,,,,,,,
../data/outputs/test1/activity2c/3ee42-75666-UM.jpg,bookleta,activity2c,3ee42-75666-UM,1.0,1.0,2.0,3.0,0.0,2,air flyer
../data/outputs/test1/activity2c/3ee42-76486-UM.jpg,bookleta,activity2c,3ee42-76486-UM,1.0,1.0,2.0,0.0,0.0,0,three almonds
../data/outputs/test1/activity2c/406e2-19836.jpg,bookleta,activity2c,406e2-19836,1.0,1.0,0.0,2.0,2.0,1,road
../data/outputs/test1/activity2c/406e2-67801.jpg,bookleta,activity2c,406e2-67801,1.0,1.0,0.0,0.0,2.0,1,circles
../data/outputs/test1/activity2c/406e2-70547.jpg,bookleta,activity2c,406e2-70547,1.0,1.0,,0.0,0.0,1,baby back ribs
../data/outputs/test1/activity2c/406e2-71596.jpg,bookleta,activity2c,406e2-71596,,,1.0,0.0,1.0,1,a weird tattoo
../data/outputs/test1/activity2c/406e2-71650.jpg,bookleta,activity2c,406e2-71650,1.0,1.0,1.0,2.0,0.0,1,sail boat
../data/outputs/test1/activity2c/406e2-71944.jpg,bookleta,activity2c,406e2-71944,1.0,1.0,0.0,2.0,1.0,1,ring
../data/outputs/test1/activity2c/406e2-71945.jpg,bookleta,activity2c,406e2-71945,1.0,1.0,1.0,0.0,,1,christmas stocking
../data/outputs/test1/activity2c/4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2.jpg,bookleta,activity2c,4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2,1.0,1.0,2.0,0.0,2.0,1,where does it begin?
../data/outputs/test1/activity2c/4f5cb-71595.jpg,bookleta,activity2c,4f5cb-71595,1.0,0.0,0.0,0.0,0.0,0,
../data/outputs/test1/activity2c/4f5cb-74570_M.jpg,bookleta,activity2c,4f5cb-74570_M,1.0,0.0,0.0,0.0,1.0,0,
../data/outputs/test1/activity2c/4f5cb-74593.jpg,bookleta,activity2c,4f5cb-74593,1.0,1.0,1.0,4.0,1.0,0,the wave
../data/outputs/test1/activity2c/4f5cb-74662.jpg,bookleta,activity2c,4f5cb-74662,1.0,1.0,2.0,7.0,1.0,2,we found nemo
../data/outputs/test1/activity2c/4f5cb-74883.jpg,bookleta,activity2c,4f5cb-74883,1.0,1.0,0.0,9.0,2.0,2,dog
../data/outputs/test1/activity2c/4f5cb-75231.jpg,bookleta,activity2c,4f5cb-75231,,,,,,,lovely sounds
../data/outputs/test1/activity2c/4f5cb-75307.jpg,bookleta,activity2c,4f5cb-75307,1.0,1.0,1.0,2.0,0.0,0,the special rainbow
../data/outputs/test1/activity2c/4f5cb-75578.jpg,bookleta,activity2c,4f5cb-75578,1.0,1.0,1.0,0.0,0.0,0,
../data/outputs/test1/activity2c/4f5cb-75884.jpg,bookleta,activity2c,4f5cb-75884,1.0,1.0,2.0,2.0,1.0,1,travels in
../data/outputs/test1/activity2c/4f5cb-76184.jpg,bookleta,activity2c,4f5cb-76184,,,,,,,
../data/outputs/test1/activity2c/4f5cb-76904.jpg,bookleta,activity2c,4f5cb-76904,1.0,1.0,2.0,16.0,2.0,2,find a place to lay
../data/outputs/test1/activity2c/4f5cb-77565.jpg,bookleta,activity2c,4f5cb-77565,1.0,1.0,0.0,4.0,1.0,2,eyes
../data/outputs/test1/activity2c/4f5cb-77755.jpg,bookleta,activity2c,4f5cb-77755,1.0,1.0,0.0,0.0,0.0,0,over the
../data/outputs/test1/activity2c/6544f-50452.jpg,bookleta,activity2c,6544f-50452,1.0,1.0,2.0,4.0,2.0,1,bird shot
../data/outputs/test1/activity2c/6544f-70538.jpg,bookleta,activity2c,6544f-70538,1.0,1.0,0.0,1.0,2.0,1,slide
../data/outputs/test1/activity2c/6544f-70590.jpg,bookleta,activity2c,6544f-70590,1.0,1.0,0.0,3.0,1.0,1,kite
../data/outputs/test1/activity2c/6544f-72595.jpg,bookleta,activity2c,6544f-72595,1.0,1.0,0.0,0.0,2.0,1,
../data/outputs/test1/activity2c/6544f-73134.jpg,bookleta,activity2c,6544f-73134,1.0,1.0,1.0,0.0,2.0,1,plate of food
../data/outputs/test1/activity2c/6544f-74144.jpg,bookleta,activity2c,6544f-74144,1.0,,0.0,1.0,2.0,1,slide
../data/outputs/test1/activity2c/6544f-74340.jpg,bookleta,activity2c,6544f-74340,1.0,1.0,0.0,2.0,1.0,1,
../data/outputs/test1/activity2c/6544f-74653.jpg,bookleta,activity2c,6544f-74653,1.0,1.0,2.0,2.0,2.0,1,
../data/outputs/test1/activity2c/6544f-75077.jpg,bookleta,activity2c,6544f-75077,1.0,1.0,0.0,1.0,1.0,1,macaroni
../data/outputs/test1/activity2c/6544f-75506.jpg,bookleta,activity2c,6544f-75506,1.0,1.0,0.0,1.0,2.0,1,banana
../data/outputs/test1/activity2c/6544f-75549.jpg,bookleta,activity2c,6544f-75549,1.0,1.0,2.0,2.0,1.0,2,slide-jump
../data/outputs/test1/activity2c/6544f-76290.jpg,bookleta,activity2c,6544f-76290,1.0,0.0,0.0,1.0,2.0,0,cct
../data/outputs/test1/activity2c/6544f-76294.jpg,bookleta,activity2c,6544f-76294,1.0,1.0,2.0,4.0,2.0,2,coming out of swimming pool
../data/outputs/test1/activity2c/6544f-77880.jpg,bookleta,activity2c,6544f-77880,1.0,1.0,2.0,2.0,1.0,1,high flying
../data/outputs/test1/activity2c/65a68-44653.jpg,bookleta,activity2c,65a68-44653,1.0,1.0,0.0,2.0,1.0,,cyclopster
../data/outputs/test1/activity2c/65a68-64865.jpg,bookleta,activity2c,65a68-64865,1.0,1.0,0.0,0.0,2.0,0,
../data/outputs/test1/activity2c/65a68-67706.jpg,bookleta,activity2c,65a68-67706,,,,,,,
../data/outputs/test1/activity2c/65a68-68251.jpg,bookleta,activity2c,65a68-68251,1.0,1.0,,0.0,2.0,1,echoing sounds
../data/outputs/test1/activity2c/65a68-71482.jpg,bookleta,activity2c,65a68-71482,,,,,,,
../data/outputs/test1/activity2c/65a68-71565.jpg,bookleta,activity2c,65a68-71565,1.0,1.0,1.0,0.0,1.0,1,fallen tree
../data/outputs/test1/activity2c/65a68-73285.jpg,bookleta,activity2c,65a68-73285,1.0,0.0,1.0,3.0,0.0,2,a slide ride
../data/outputs/test1/activity2c/65a68-73401-blank score sheet.jpg,bookleta,activity2c,65a68-73401-blank score sheet,,,,1.0,,2,
../data/outputs/test1/activity2c/65a68-73677.jpg,bookleta,activity2c,65a68-73677,,,,,,,gills for
../data/outputs/test1/activity2c/65a68-73780.jpg,bookleta,activity2c,65a68-73780,1.0,,0.0,1.0,,,beach wave
../data/outputs/test1/activity2c/65a68-74180.jpg,bookleta,activity2c,65a68-74180,1.0,0.0,3.0,1.0,2.0,1,upset
../data/outputs/test1/activity2c/65a68-74360.jpg,bookleta,activity2c,65a68-74360,,,,0.0,2.0,1,"""the sun"""
../data/outputs/test1/activity2c/65a68-RD-NS134711.jpg,bookleta,activity2c,65a68-RD-NS134711,,,0.0,5.0,1.0,1,tree
../data/outputs/test1/activity2c/65a68-RD-NS472011.jpg,bookleta,activity2c,65a68-RD-NS472011,,1.0,3.0,0.0,2.0,,music
../data/outputs/test1/activity2c/6771d-43733.jpg,bookleta,activity2c,6771d-43733,1.0,1.0,1.0,3.0,2.0,1,pool day
../data/outputs/test1/activity2c/6771d-68091.jpg,bookleta,activity2c,6771d-68091,1.0,1.0,0.0,3.0,1.0,1,snail
../data/outputs/test1/activity2c/6771d-68639.jpg,bookleta,activity2c,6771d-68639,1.0,1.0,1.0,1.0,0.0,0,a dragon's nail
../data/outputs/test1/activity2c/6771d-70668.jpg,bookleta,activity2c,6771d-70668,1.0,1.0,1.0,2.0,2.0,1,prop roots
../data/outputs/test1/activity2c/6771d-71614.jpg,bookleta,activity2c,6771d-71614,1.0,1.0,1.0,2.0,1.0,2,swollen toe
../data/outputs/test1/activity2c/6771d-71866.jpg,bookleta,activity2c,6771d-71866,0.0,,,,,,rogue wave
../data/outputs/test1/activity2c/6771d-74433.jpg,bookleta,activity2c,6771d-74433,1.0,1.0,1.0,0.0,1.0,1,jack hammar
../data/outputs/test1/activity2c/6771d-74551.jpg,bookleta,activity2c,6771d-74551,1.0,1.0,1.0,1.0,0.0,0,a dragon's nail
../data/outputs/test1/activity2c/6771d-74742.jpg,bookleta,activity2c,6771d-74742,1.0,1.0,2.0,2.0,2.0,2,family time
../data/outputs/test1/activity2c/6771d-77499.jpg,bookleta,activity2c,6771d-77499,1.0,1.0,0.0,3.0,1.0,1,banana
../data/outputs/test1/activity2c/6771d-78383.jpg,bookleta,activity2c,6771d-78383,1.0,1.0,0.0,5.0,2.0,2,insect
../data/outputs/test1/activity2c/68332-66088_Unmatched.jpg,bookleta,activity2c,68332-66088_Unmatched,,,,,,,table
../data/outputs/test1/activity2c/68332-70976_Unmatched.jpg,bookleta,activity2c,68332-70976_Unmatched,,,,,,,
../data/outputs/test1/activity2c/68332-71596_Unmatched.jpg,bookleta,activity2c,68332-71596_Unmatched,,,,,,,a curved road
../data/outputs/test1/activity2c/68332-71787_Unmatched.jpg,bookleta,activity2c,68332-71787_Unmatched,,,,,,,musical note
../data/outputs/test1/activity2c/68332-73200_Unmatched.jpg,bookleta,activity2c,68332-73200_Unmatched,,,,,,,cat
../data/outputs/test1/activity2c/68332-74281_Unmatched.jpg,bookleta,activity2c,68332-74281_Unmatched,,,,,,,failure
../data/outputs/test1/activity2c/68332-74589_Unmatched.jpg,bookleta,activity2c,68332-74589_Unmatched,,,,,,,fish
../data/outputs/test1/activity2c/68332-74723_Unmatched.jpg,bookleta,activity2c,68332-74723_Unmatched,1.0,1.0,0.0,0.0,1.0,1,donut
../data/outputs/test1/activity2c/68332-74733_Unmatched.jpg,bookleta,activity2c,68332-74733_Unmatched,,,,,,,santa's sleigh
../data/outputs/test1/activity2c/68332-74738_Unmatched.jpg,bookleta,activity2c,68332-74738_Unmatched,,,,,,,felix out
../data/outputs/test1/activity2c/68332-75734_Unmatched.jpg,bookleta,activity2c,68332-75734_Unmatched,1.0,1.0,3.0,5.0,1.0,1,follow the
../data/outputs/test1/activity2c/68332-75783_Unmatched.jpg,bookleta,activity2c,68332-75783_Unmatched,1.0,1.0,3.0,8.0,0.0,2,the man
../data/outputs/test1/activity2c/68332-75926_Unmatched.jpg,bookleta,activity2c,68332-75926_Unmatched,,,,,,,full speed ahead
../data/outputs/test1/activity2c/68332-76243_Unmatched.jpg,bookleta,activity2c,68332-76243_Unmatched,,,,,,,line kite
../data/outputs/test1/activity2c/6dcd4-0172.jpg,bookleta,activity2c,6dcd4-0172,,,,,,,bee by bulbs
../data/outputs/test1/activity2c/6dcd4-0753.jpg,bookleta,activity2c,6dcd4-0753,,,,,,,
../data/outputs/test1/activity2c/6dcd4-0782.jpg,bookleta,activity2c,6dcd4-0782,,,,,,,
../data/outputs/test1/activity2c/6dcd4-1033.jpg,bookleta,activity2c,6dcd4-1033,,,,,,,bending chair
../data/outputs/test1/activity2c/6dcd4-1103.jpg,bookleta,activity2c,6dcd4-1103,,,,,,,from the
../data/outputs/test1/activity2c/6dcd4-1322.jpg,bookleta,activity2c,6dcd4-1322,,,,,,,heart beat
../data/outputs/test1/activity2c/6dcd4-1354.jpg,bookleta,activity2c,6dcd4-1354,,,,,,,
../data/outputs/test1/activity2c/6dcd4-1603.jpg,bookleta,activity2c,6dcd4-1603,,,,,,,a happy couple
../data/outputs/test1/activity2c/6dcd4-1636.jpg,bookleta,activity2c,6dcd4-1636,,,,,,,donut
../data/outputs/test1/activity2c/6dcd4-1662.jpg,bookleta,activity2c,6dcd4-1662,,,,,,,clouds
../data/outputs/test1/activity2c/6dcd4-2257.jpg,bookleta,activity2c,6dcd4-2257,,,,,,,big
../data/outputs/test1/activity2c/6dcd4-2420.jpg,bookleta,activity2c,6dcd4-2420,,,,,,,squirrel falls
../data/outputs/test1/activity2c/6dcd4-2704.jpg,bookleta,activity2c,6dcd4-2704,,,,,,,rock damages
../data/outputs/test1/activity2c/6dcd4-5224.jpg,bookleta,activity2c,6dcd4-5224,,,,,,,go right
../data/outputs/test1/activity2c/6dcd4-5611.jpg,bookleta,activity2c,6dcd4-5611,,,,,,,
../data/outputs/test1/activity2c/6dcd4-7439.jpg,bookleta,activity2c,6dcd4-7439,,,,,,,music note
../data/outputs/test1/activity2c/6dcd4-7466.jpg,bookleta,activity2c,6dcd4-7466,,,,,,,missile
../data/outputs/test1/activity2c/6dcd4-7540.jpg,bookleta,activity2c,6dcd4-7540,,,,,,,leaves falling
../data/outputs/test1/activity2c/6dcd4-7844.jpg,bookleta,activity2c,6dcd4-7844,,,,,,,the bulging package
../data/outputs/test1/activity2c/6dcd4-8117.jpg,bookleta,activity2c,6dcd4-8117,,,,,,,2 little buds
../data/outputs/test1/activity2c/6dcd4-8159.jpg,bookleta,activity2c,6dcd4-8159,,,,,,,
../data/outputs/test1/activity2c/6dcd4-8177.jpg,bookleta,activity2c,6dcd4-8177,,,,,,,venn diagram
../data/outputs/test1/activity2c/6dcd4-8178.jpg,bookleta,activity2c,6dcd4-8178,,,,,,,pa
../data/outputs/test1/activity2c/6dcd4-8292.jpg,bookleta,activity2c,6dcd4-8292,,,,,,,birds of a feather
../data/outputs/test1/activity2c/6dcd4-8900.jpg,bookleta,activity2c,6dcd4-8900,,,,,,,pain
../data/outputs/test1/activity2c/6dcd4-8956.jpg,bookleta,activity2c,6dcd4-8956,,,,,,,26 inch
../data/outputs/test1/activity2c/6dcd4-9107.jpg,bookleta,activity2c,6dcd4-9107,,,,,,,shark attack
../data/outputs/test1/activity2c/6dcd4-9441.jpg,bookleta,activity2c,6dcd4-9441,,,,,,,
../data/outputs/test1/activity2c/781e5-69225.jpg,bookleta,activity2c,781e5-69225,,,,,,,
../data/outputs/test1/activity2c/781e5-74809.jpg,bookleta,activity2c,781e5-74809,1.0,1.0,0.0,0.0,0.0,0,claw
../data/outputs/test1/activity2c/781e5-74910.jpg,bookleta,activity2c,781e5-74910,1.0,1.0,1.0,3.0,1.0,1,blank shrimp
../data/outputs/test1/activity2c/781e5-77429.jpg,bookleta,activity2c,781e5-77429,1.0,1.0,0.0,3.0,1.0,1,the kite
../data/outputs/test1/activity2c/781e5-78096.jpg,bookleta,activity2c,781e5-78096,1.0,1.0,1.0,2.0,0.0,1,sneaky snake
../data/outputs/test1/activity2c/781e5-79194.jpg,bookleta,activity2c,781e5-79194,1.0,0.0,1.0,0.0,0.0,0,sound waves
../data/outputs/test1/activity2c/781e5-79472.jpg,bookleta,activity2c,781e5-79472,1.0,1.0,1.0,2.0,0.0,0,flinstones car
../data/outputs/test1/activity2c/781e5-80410.jpg,bookleta,activity2c,781e5-80410,1.0,1.0,1.0,0.0,0.0,0,
../data/outputs/test1/activity2c/781e5-80411.jpg,bookleta,activity2c,781e5-80411,1.0,1.0,0.0,1.0,0.0,0,fork
../data/outputs/test1/activity2c/82527-RD-SG-4711.jpg,bookleta,activity2c,82527-RD-SG-4711,,,,,,,
../data/outputs/test1/activity2c/8e820-65849.jpg,bookleta,activity2c,8e820-65849,,,,,,,
../data/outputs/test1/activity2c/8e820-67145.jpg,bookleta,activity2c,8e820-67145,,,,,,,
../data/outputs/test1/activity2c/8e820-67844.jpg,bookleta,activity2c,8e820-67844,,,,,,,
../data/outputs/test1/activity2c/8e820-74156.jpg,bookleta,activity2c,8e820-74156,1.0,1.0,1.0,1.0,0.0,0,i see u
../data/outputs/test1/activity2c/8e820-75068.jpg,bookleta,activity2c,8e820-75068,,,,,,,breeze
../data/outputs/test1/activity2c/8e820-75563.jpg,bookleta,activity2c,8e820-75563,1.0,1.0,1.0,5.0,1.0,1,snakes in the grass
../data/outputs/test1/activity2c/8e820-75623.jpg,bookleta,activity2c,8e820-75623,1.0,1.0,0.0,0.0,0.0,0,slide
../data/outputs/test1/activity2c/8e820-76332.jpg,bookleta,activity2c,8e820-76332,1.0,1.0,1.0,1.0,0.0,1,bill clinton
../data/outputs/test1/activity2c/94fd1-09558_UM.jpg,bookleta,activity2c,94fd1-09558_UM,1.0,1.0,2.0,0.0,2.0,1,where does
../data/outputs/test1/activity2c/94fd1-55311.jpg,bookleta,activity2c,94fd1-55311,1.0,1.0,1.0,3.0,2.0,1,arcade
../data/outputs/test1/activity2c/94fd1-66368_UM.jpg,bookleta,activity2c,94fd1-66368_UM,,1.0,0.0,0.0,1.0,1,quarter moon
../data/outputs/test1/activity2c/94fd1-70694.jpg,bookleta,activity2c,94fd1-70694,,1.0,2.0,2.0,2.0,,peanut butter
../data/outputs/test1/activity2c/94fd1-70921.jpg,bookleta,activity2c,94fd1-70921,,1.0,1.0,,2.0,2,six leg spider
../data/outputs/test1/activity2c/94fd1-70979.jpg,bookleta,activity2c,94fd1-70979,1.0,1.0,0.0,,0.0,1,ship
../data/outputs/test1/activity2c/94fd1-71172.jpg,bookleta,activity2c,94fd1-71172,,,,,,,
../data/outputs/test1/activity2c/94fd1-71304.jpg,bookleta,activity2c,94fd1-71304,1.0,,0.0,2.0,,1,worm
../data/outputs/test1/activity2c/94fd1-71367.jpg,bookleta,activity2c,94fd1-71367,1.0,1.0,,,2.0,,light bulb
../data/outputs/test1/activity2c/94fd1-71556.jpg,bookleta,activity2c,94fd1-71556,1.0,1.0,0.0,2.0,2.0,1,road
../data/outputs/test1/activity2c/94fd1-71561.jpg,bookleta,activity2c,94fd1-71561,,,,,,,
../data/outputs/test1/activity2c/94fd1-71607.jpg,bookleta,activity2c,94fd1-71607,,1.0,0.0,0.0,2.0,1,
../data/outputs/test1/activity2c/94fd1-71727.jpg,bookleta,activity2c,94fd1-71727,1.0,1.0,2.0,0.0,1.0,,ladder to success
../data/outputs/test1/activity2c/9508e-1438.jpg,bookleta,activity2c,9508e-1438,1.0,1.0,0.0,0.0,1.0,2,seal
../data/outputs/test1/activity2c/9508e-47261.jpg,bookleta,activity2c,9508e-47261,1.0,1.0,0.0,0.0,2.0,1,tears
../data/outputs/test1/activity2c/9508e-63939.jpg,bookleta,activity2c,9508e-63939,1.0,1.0,0.0,2.0,2.0,1,leaves
../data/outputs/test1/activity2c/9508e-67218.jpg,bookleta,activity2c,9508e-67218,,,,,,,
../data/outputs/test1/activity2c/9508e-67863.jpg,bookleta,activity2c,9508e-67863,1.0,0.0,1.0,2.0,1.0,1,banana headman
../data/outputs/test1/activity2c/9508e-68724.jpg,bookleta,activity2c,9508e-68724,1.0,1.0,0.0,2.0,1.0,2,daggar
../data/outputs/test1/activity2c/9508e-71576.jpg,bookleta,activity2c,9508e-71576,1.0,0.0,1.0,1.0,1.0,,the number zero
../data/outputs/test1/activity2c/9508e-71601.jpg,bookleta,activity2c,9508e-71601,1.0,1.0,0.0,0.0,2.0,1,2 heart
../data/outputs/test1/activity2c/9508e-72771.jpg,bookleta,activity2c,9508e-72771,1.0,1.0,1.0,2.0,0.0,1,bracelet snapshot
../data/outputs/test1/activity2c/9508e-73129.jpg,bookleta,activity2c,9508e-73129,1.0,1.0,2.0,0.0,0.0,2,boomerang 
../data/outputs/test1/activity2c/99a7c-74570_UM.jpg,bookleta,activity2c,99a7c-74570_UM,1.0,0.0,0.0,0.0,1.0,0,
../data/outputs/test1/activity2c/9b50a-53802.jpg,bookleta,activity2c,9b50a-53802,,,,,,,bridal
../data/outputs/test1/activity2c/9b50a-55311.jpg,bookleta,activity2c,9b50a-55311,1.0,1.0,2.0,12.0,0.0,0,ocean life
../data/outputs/test1/activity2c/9b50a-68972.jpg,bookleta,activity2c,9b50a-68972,,,,,,,the amazing ladder
../data/outputs/test1/activity2c/9b50a-70858.jpg,bookleta,activity2c,9b50a-70858,,,,,,,tropic
../data/outputs/test1/activity2c/9b50a-72094.jpg,bookleta,activity2c,9b50a-72094,,,,,,,
../data/outputs/test1/activity2c/9b50a-73111.jpg,bookleta,activity2c,9b50a-73111,1.0,1.0,0.0,14.0,1.0,0,water slide
../data/outputs/test1/activity2c/9b50a-74025.jpg,bookleta,activity2c,9b50a-74025,1.0,1.0,3.0,0.0,0.0,0,listen carefully
../data/outputs/test1/activity2c/9b50a-74551.jpg,bookleta,activity2c,9b50a-74551,0.0,1.0,2.0,7.0,2.0,0,service
../data/outputs/test1/activity2c/9b50a-74661.jpg,bookleta,activity2c,9b50a-74661,1.0,1.0,0.0,15.0,1.0,0,slide
../data/outputs/test1/activity2c/9b50a-75096.jpg,bookleta,activity2c,9b50a-75096,1.0,1.0,1.0,2.0,0.0,0,coffee mug
../data/outputs/test1/activity2c/9b50a-75191.jpg,bookleta,activity2c,9b50a-75191,,,,,,,bread
../data/outputs/test1/activity2c/9b50a-75245.jpg,bookleta,activity2c,9b50a-75245,,,,,,,
../data/outputs/test1/activity2c/9b50a-75826.jpg,bookleta,activity2c,9b50a-75826,1.0,1.0,0.0,0.0,0.0,0,ear
../data/outputs/test1/activity2c/9b50a-76502.jpg,bookleta,activity2c,9b50a-76502,,,,,,,banana bow
../data/outputs/test1/activity2c/9b50a-76613.jpg,bookleta,activity2c,9b50a-76613,1.0,1.0,1.0,2.0,2.0,0,clenched fist
../data/outputs/test1/activity2c/9cf64-52578.jpg,bookleta,activity2c,9cf64-52578,1.0,1.0,1.0,2.0,0.0,0,curving road
../data/outputs/test1/activity2c/9cf64-75197.jpg,bookleta,activity2c,9cf64-75197,1.0,1.0,2.0,1.0,0.0,1,sound wave
../data/outputs/test1/activity2c/9cf64-75262.jpg,bookleta,activity2c,9cf64-75262,,,,,,,
../data/outputs/test1/activity2c/9cf64-76063.jpg,bookleta,activity2c,9cf64-76063,,,,,,,
../data/outputs/test1/activity2c/9cf64-76418.jpg,bookleta,activity2c,9cf64-76418,,,,,,,
../data/outputs/test1/activity2c/9cf64-77532.jpg,bookleta,activity2c,9cf64-77532,,,,,,,
../data/outputs/test1/activity2c/9cf64-77650.jpg,bookleta,activity2c,9cf64-77650,1.0,1.0,2.0,0.0,0.0,0,an arrow through the winds
../data/outputs/test1/activity2c/9cf64-77814.jpg,bookleta,activity2c,9cf64-77814,1.0,1.0,0.0,0.0,0.0,0,waves
../data/outputs/test1/activity2c/9cf64-78213.jpg,bookleta,activity2c,9cf64-78213,1.0,1.0,2.0,2.0,0.0,1,flying balloons
../data/outputs/test1/activity2c/9cf64-78250.jpg,bookleta,activity2c,9cf64-78250,1.0,1.0,3.0,5.0,2.0,2,fruit of the vine
../data/outputs/test1/activity2c/9cf64-78281.jpg,bookleta,activity2c,9cf64-78281,1.0,1.0,1.0,4.0,1.0,1,high tide
../data/outputs/test1/activity2c/9cf64-78388.jpg,bookleta,activity2c,9cf64-78388,1.0,1.0,2.0,0.0,0.0,0,"""lines of distortion"""
../data/outputs/test1/activity2c/9cf64-78607.jpg,bookleta,activity2c,9cf64-78607,1.0,0.0,1.0,11.0,2.0,2,sweet bliss
../data/outputs/test1/activity2c/9cf64-79099.jpg,bookleta,activity2c,9cf64-79099,1.0,0.0,1.0,7.0,0.0,2,prom tonight
../data/outputs/test1/activity2c/9cf64-79631.jpg,bookleta,activity2c,9cf64-79631,1.0,1.0,0.0,2.0,0.0,0,donut
../data/outputs/test1/activity2c/a2181-66368_UM_TTCT Post ASS SS2011 EoL2.jpg,bookleta,activity2c,a2181-66368_UM_TTCT Post ASS SS2011 EoL2,,1.0,0.0,0.0,1.0,1,quarter moon
../data/outputs/test1/activity2c/a718a-41315.jpg,bookleta,activity2c,a718a-41315,1.0,0.0,1.0,7.0,2.0,1,being happy
../data/outputs/test1/activity2c/a718a-64533.jpg,bookleta,activity2c,a718a-64533,1.0,1.0,3.0,11.0,0.0,2,stuck in a canyon
../data/outputs/test1/activity2c/a718a-71277.jpg,bookleta,activity2c,a718a-71277,1.0,1.0,1.0,4.0,0.0,1,london bridge
../data/outputs/test1/activity2c/a718a-71369.jpg,bookleta,activity2c,a718a-71369,,,,,,,
../data/outputs/test1/activity2c/a718a-71682.jpg,bookleta,activity2c,a718a-71682,1.0,1.0,1.0,0.0,0.0,0,pokemon rip
../data/outputs/test1/activity2c/a718a-72441.jpg,bookleta,activity2c,a718a-72441,1.0,1.0,0.0,2.0,1.0,1,balloons
../data/outputs/test1/activity2c/a718a-73697.jpg,bookleta,activity2c,a718a-73697,,,,,,,
../data/outputs/test1/activity2c/a718a-75273.jpg,bookleta,activity2c,a718a-75273,1.0,1.0,2.0,0.0,0.0,0,sound frequency travelling 
../data/outputs/test1/activity2c/a718a-75689.jpg,bookleta,activity2c,a718a-75689,1.0,1.0,0.0,1.0,1.0,1,insomnia
../data/outputs/test1/activity2c/a718a-77577.jpg,bookleta,activity2c,a718a-77577,1.0,0.0,1.0,5.0,2.0,2,yolo amigo
../data/outputs/test1/activity2c/a718a-78380.jpg,bookleta,activity2c,a718a-78380,1.0,1.0,2.0,4.0,1.0,1,bridge over troubled water
../data/outputs/test1/activity2c/a718a-78470.jpg,bookleta,activity2c,a718a-78470,1.0,1.0,0.0,0.0,0.0,0,scotch tape
../data/outputs/test1/activity2c/a718a-78555.jpg,bookleta,activity2c,a718a-78555,1.0,1.0,0.0,1.0,0.0,0,doggy style 
../data/outputs/test1/activity2c/a718a-79811.jpg,bookleta,activity2c,a718a-79811,1.0,1.0,2.0,5.0,1.0,1,score not!
